news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,recommendations,title,language,article_length,number_subheaders,forbidden_pattern
tagesschau,https://www.tagesschau.de/inland/btw21/hashtags-wahlkampf-101.html,"['migrant', 'migration', 'einwander']",10.08.2021,24.08.2021,11.01.2022,['Patrick Gensing'],['tagesschau.de'],"['btw21', 'Bundestagswahl']","['https://www.tagesschau.de/inland/btw21/', 'https://www.bundeswahlleiter.de/bundeswahlleiter.html']",Wahlkampf 2021: Schlacht der Schlagworte,de,6220,4,False
tagesschau,https://www.tagesschau.de/ausland/europa/fluechtlinge-2247.html,"['migrant', 'flüchtl', 'migration']",26.11.2021,28.11.2021,10.01.2022,[],[],"['Flüchtlinge', 'Ärmelkanal']","['https://www.tagesschau.de/ausland/europa/frankreich-aermelkanal-fluechtlinge-unglueck-103.html', 'https://www.tagesschau.de/ausland/europa/frontex-migranten-einsatz-101.html']",Johnson und Macron: Scharfe Töne im Streit über Migranten,de,3802,2,False
tagesschau,https://www.tagesschau.de/wirtschaft/arbeitsmarkt-fluechtlinge-103.html,"['geflücht', 'migrant', 'asyl', 'flüchtl', 'migration']",04.02.2020,28.08.2020,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/inland/fluechtling-arbeitsmarkt-103.html', 'https://www.tagesschau.de/inland/migranten-arbeitsmarkt-101.html']",Hälfte der Flüchtlinge hat nach fünf Jahren einen Job,de,2299,3,False
tagesschau,https://www.tagesschau.de/ausland/eu-tuerkei-abkommen-fluechtlinge-101.html,"['asyl', 'flüchtl']",11.09.2019,25.11.2019,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']",[],EU-Türkei-Abkommen: Bundesregierung dringt auf Rückführungen,de,2796,2,False
tagesschau,https://www.tagesschau.de/inland/koalitionsausschuss-fluechtlingskinder-101.html,"['asyl', 'flüchtl']",09.03.2020,09.03.2020,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/wirtschaft/corona-wirtschaft-massnahmen-101.html', 'https://www.tagesschau.de/wirtschaft/coronavirus-deutschland-159.html', 'https://www.tagesschau.de/wirtschaft/corona-wirtschaft-103.html', 'https://www.tagesschau.de/wirtschaft/corona-wirtschaft-automobil-103.html']","Koalitionsausschuss: Hoffen auf die ""Koalition der Willigen""",de,7164,5,False
tagesschau,https://www.tagesschau.de/ausland/israel-grossbritannien-corona-101.html,['ausländer'],28.11.2021,29.11.2021,11.01.2022,[],[],"['Coronavirus', 'Großbritannien', 'Israel', 'Omikron']","['https://www.tagesschau.de/inland/omikron-impfen-wieler-spahn-101.html', 'https://www.tagesschau.de/ausland/europa/eu-reisebeschraenkungen-suedliches-afrika-101.html', 'https://www.tagesschau.de/inland/messenger-113.html']",Staaten verschärfen Einreiseregeln wegen Coronavirus-Variante,de,3528,3,False
tagesschau,https://www.tagesschau.de/ausland/europa/belarus-polen-migranten-105.html,"['migrant', 'flüchtl', 'asyl']",11.11.2021,12.11.2021,10.01.2022,[],[],"['Belarus', 'Polen', 'EU']","['https://www.tagesschau.de/ausland/europa/belarus-polen-111.html', 'https://www.tagesschau.de/ausland/europa/eu-polen-belarus-101.html', 'https://www.tagesschau.de/ausland/europa/belarus-migrationspolitik-lukaschenko-101.html', 'https://www.tagesschau.de/inland/messenger-113.html']",Konflikt mit EU: Lukaschenko droht mit Stopp von Gaslieferungen,de,4921,3,False
tagesschau,https://www.tagesschau.de/ausland/omikron-weltweit-103.html,['ausländer'],29.11.2021,01.12.2021,11.01.2022,[],[],"['Coronavirus', 'Corona-Variante', 'Omikron', 'WHO']","['https://www.tagesschau.de/thema/coronavirus/', 'https://www.tagesschau.de/ausland/grossbritannien-corona-massnahmen-101.html', 'https://www.tagesschau.de/inland/omikron-deutschland-101.html']",Die Welt in Unsicherheit wegen Omikron,de,5023,4,False
tagesschau,https://www.tagesschau.de/ausland/asien/afghanistan-taliban-173.html,"['flüchtl', 'ausländer']",01.09.2021,01.09.2021,10.01.2022,['Peter Hornung'],['ARD-Studio Neu Delhi'],"['Afghanistan', 'Taliban']","['https://www.tagesschau.de/ausland/asien/maas-afghanistan-123.html', 'https://www.tagesschau.de/ausland/asien/afghanistan-fluechtlinge-deutschland-101.html', 'https://www.tagesschau.de/inland/innenpolitik/terrorgefahr-afghanistan-debakel-101.html', 'https://www.tagesschau.de/ausland/asien/afghanistan-ende-useinsatz-101.html']",Afghanistanunter den Taliban: Erste Spuren eines neuen Alltags,de,3738,4,False
tagesschau,https://www.tagesschau.de/ausland/migranten-aermelkanal-105.html,"['migrant', 'flüchtl', 'asyl']",09.09.2021,24.11.2021,10.01.2022,['Gabi Biesinger'],['ARD-Studio Lond'],"['Ärmelkanal', 'Flüchtlinge']",[],Flucht über Ärmelkanal: Briten wollen Boote zurückschicken,de,4851,4,False
tagesschau,https://www.tagesschau.de/ausland/polen-eu-verhaeltnis-101.html,"['migration', 'flüchtl']",14.10.2019,25.11.2019,25.11.2020,['Alexander Göbel'],['ARD-Studio Brüssel'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']",['https://www.tagesschau.de/ausland/eugh-justizreform-polen-101.html'],EU und Polen: Schwieriges Verhältnis,de,3600,2,False
tagesschau,https://www.tagesschau.de/inland/innenpolitik/absage-abschiebung-afghanistan-101.html,"['flüchtl', 'asyl']",04.08.2021,04.08.2021,11.01.2022,[],[],"['Afghanistan', 'Abschiebung', 'Abschiebestopp']","['https://www.tagesschau.de/inland/laschet-afghanistan-abschiebung-101.html', 'https://www.tagesschau.de/ausland/asien/afghanistan-taliban-157.html', 'https://www.tagesschau.de/ausland/asien/taliban-afghanistan-115.html', 'https://www.tagesschau.de/ausland/afghanistan-usa-ankunft-101.html', 'https://www.tagesschau.de/ausland/nato-spezialkraefte-afghanistan-ausbildung-101.html']",Abschiebeflug nach Afghanistan soll nachgeholt werden,de,3292,3,False
tagesschau,https://www.tagesschau.de/ausland/tuerkei-griechenland-fluechtlinge-kuestenwache-pushbacks-101.html,"['migrant', 'geflücht']",19.03.2021,23.10.2021,10.01.2022,[],[],"['Griechenland', 'Türkei', 'Küstenwache', 'Pushback']","['https://www.tagesschau.de/ausland/europa/eu-tuerkei-fluechtlingsabkommen-113.html', 'https://www.tagesschau.de/ausland/europa/eukommission-frontex-pushbacks-101.html', 'https://www.tagesschau.de/investigativ/report-mainz/frontex-pushbacks-103.html']",Vorwürfe gegen griechische Küstenwache: Menschen ins Meer geworfen,de,2031,1,False
tagesschau,https://www.tagesschau.de/ausland/europa/aermelkanal-109.html,"['migrant', 'flüchtl', 'einwander']",04.11.2021,28.11.2021,10.01.2022,[],[],"['Ärmelkanal', 'Migranten']","['https://www.tagesschau.de/ausland/europa/rettung-migranten-aermelkanal-101.html', 'https://www.tagesschau.de/ausland/europa/flucht-aermelkanal-grossbritannien-101.html']",400 Migranten auf dem Ärmelkanal aus Seenot gerettet,de,1823,2,False
tagesschau,https://www.tagesschau.de/ausland/zyklon-indien-bangladesch-103.html,"['geflücht', 'migration', 'flüchtl']",20.05.2020,21.05.2020,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/ausland/wirbelsturm-bengalen-101.html', 'https://www.tagesschau.de/wirtschaft/naturkatastrophe-bilanz-101.html', 'https://www.tagesschau.de/inland/naturkatastrophen-munich-re-101.html', 'https://www.tagesschau.de/ausland/indien-zyklon-113.html']","Indien und Bangladesch: Zyklon ""Amphan"" richtet erste Schäden an",de,2309,2,False
tagesschau,https://www.tagesschau.de/inland/asyantraege-rueckgang-101.html,"['migrant', 'asyl']",11.06.2020,03.10.2020,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/ausland/asylreform-eu-praesidentschaft-101.html', 'https://www.tagesschau.de/investigativ/hsb/asyl-flughafenverfahren-101.html', 'https://www.tagesschau.de/ausland/eugh-transitzonen-103.html']",EU registriert wegen Corona deutlich wenige Asylanträge,de,2012,2,False
tagesschau,https://www.tagesschau.de/inland/btw21/erstwaehler-101.html,"['flüchtl', 'zuwander', 'asyl', 'migration', 'geflücht']",08.09.2021,22.09.2021,10.01.2022,['Stefan Keilmann'],['tagesschau.de'],"['Bundestagswahl', 'Erstwähler', 'Merkel']","['https://www.tagesschau.de/inland/btw21/programmvergleich/', 'https://www.tagesschau.de/inland/btw21/wahllexikon/', 'https://www.tagesschau.de/inland/btw21/']",Was Erstwähler wollen,de,11479,9,False
tagesschau,https://www.tagesschau.de/investigativ/impfgegner-corona-101.html,"['flüchtl', 'migration']",21.09.2021,19.11.2021,11.01.2022,['Patrick Gensing'],['tagesschau.de'],"['Investigativ', 'Querdenker', 'Corona-Ausschuss', 'Polizei', 'Idar-Oberstein']",[],"Radikale Corona-Leugner wähnen sich im ""3. Weltkrieg""",de,6699,6,False
tagesschau,https://www.tagesschau.de/investigativ/monitor/fluechtlinge-libyen-lager-101.html,"['migrant', 'flüchtl', 'geflücht']",19.08.2021,09.09.2021,11.01.2022,['Lara Straatmann'],['WDR'],"['Flüchtlinge', 'Libyen']","['https://www.tagesschau.de/ausland/afrika/fluechtlinge-libyen-bootsunglueck-103.html', 'https://www.tagesschau.de/ausland/afrika/libyen-schiffunsglueck-fluechtlinge-101.html']",Flüchtlinge in Libyen: Die verdrängten Opfer der Abschottungspolitik,de,6467,4,False
tagesschau,https://www.tagesschau.de/ausland/orban-241.html,"['einwander', 'migration']",28.02.2019,07.03.2019,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/ausland/soros-ungarn-einwanderung-101.html', 'https://www.tagesschau.de/ausland/orban-wahlkampfauftritt-101.html', 'https://www.tagesschau.de/ausland/budapest-ceu-101.html', 'https://www.tagesschau.de/faktenfinder/ungarn-eu-soros-101.html', 'https://www.tagesschau.de/ausland/soros-ungarn-einwanderung-101.html']",Kritik der CSU: Orban steht zu umstrittener Plakatkampagne,de,2695,3,False
tagesschau,https://www.tagesschau.de/ausland/orban-salvini-101.html,"['migrant', 'migration', 'flüchtl']",02.05.2019,15.05.2019,24.11.2020,['Mit Informationen von Clemens Verenkotte'],['ARD-Studio Wien'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/ausland/evp-fidesz-101.html', 'https://www.tagesschau.de/ausland/orban-eu-105.html', 'https://www.tagesschau.de/ausland/orban-proteste-ungarn-101.html', 'https://www.tagesschau.de/ausland/eu-verfahren-ungarn-101.html']",Orban drängt Europas Konservative zu Kooperation mit Salvini,de,3444,2,False
tagesschau,https://www.tagesschau.de/investigativ/ndr-wdr/eu-corona-terror-101.html,"['ausländer', 'migration']",13.05.2020,16.06.2020,24.11.2020,['Florian Flade'],"['WDR', 'Georg Mascolo NDR', 'WDR']","['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/faktenfinder/corona-demos-101.html', 'https://www.tagesschau.de/inland/5g-ausbau-corona-101.html']",EU-Papier: So profitieren Extremisten von Corona,de,5798,5,False
tagesschau,https://www.tagesschau.de/ausland/orban-249.html,"['migration', 'flüchtl']",14.03.2019,14.05.2019,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/ausland/orban-239.html', 'https://www.tagesschau.de/ausland/orban-241.html', 'https://www.tagesschau.de/ausland/orban-eu-105.html', 'https://www.tagesschau.de/ausland/orban-eu-kommission-101.html', 'https://www.tagesschau.de/ausland/orban-evp-103.html']",EVP-Streit mit Orban: Weber will in Ungarn schlichten,de,1910,2,False
tagesschau,https://www.tagesschau.de/inland/btw21/bundestagswahl-erstwaehler-generation-z-101.html,"['flüchtl', 'migration', 'geflücht', 'einwander']",17.08.2021,26.08.2021,10.01.2022,['Christian Frahm'],['tagesschau.de'],"['btw21', 'Bundestagswahl', 'Erstwähler']","['https://www.tagesschau.de/inland/btw21/', 'https://www.bundeswahlleiter.de/bundeswahlleiter.html', 'https://www.tagesschau.de/wirtschaft/ig-metall-studie-corona-jugend-101.html', 'https://www.tagesschau.de/inland/coronavirus-jugendliche-101.html']","Junge Menschen vor der Wahl: Wie die ""Generation Merkel"" tickt",de,8390,8,False
tagesschau,https://www.tagesschau.de/ausland/trump-rede-131.html,['einwander'],08.01.2019,14.02.2020,24.11.2020,['Jan Bösche'],['ARD-Studio Washington'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']",[],Trumps Fernsehansprache: Die Mauer muss her,de,3428,4,False
tagesschau,https://www.tagesschau.de/ausland/un-fluechtlinge-kritik-101.html,"['migrant', 'migration', 'asyl', 'flüchtl']",02.10.2020,02.10.2020,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/ausland/seenotrettung-sea-eye-alan-kurdi-101.html', 'https://www.tagesschau.de/inland/moria-merkel-eu-lager-101.html', 'https://www.tagesschau.de/ausland/moria-neues-lager-101.html', 'https://www.tagesschau.de/ausland/seawatch-4-fluechtlinge-rettung-101.html', 'https://www.tagesschau.de/ausland/malta-fluechtlinge-109.html']","UN: Bedingungen von Migranten in Malta ""schockierend""",de,2080,2,False
tagesschau,https://www.tagesschau.de/ausland/keine-einigung-bei-asylreform-101.html,"['migrant', 'migration', 'asyl']",14.12.2020,12.03.2021,10.01.2022,[],[],"['Asylreform', 'Seehofer', 'EU']","['https://www.tagesschau.de/ausland/eu-asylreform-faq-101.html', 'https://www.tagesschau.de/ausland/asylreform-eu-praesidentschaft-101.html']",EU-Asylpolitik: Seehofer hinterlässt offene Fragen,de,4557,4,False
tagesschau,https://www.tagesschau.de/inland/belarus-ampel-parteien-101.html,"['migrant', 'flüchtl', 'migration', 'asyl']",11.11.2021,12.11.2021,10.01.2022,['Mit Informationen von Isabel Reifenrath'],['ARD-Hauptstadtstudi'],['Belarus'],"['https://www.tagesschau.de/ausland/polen-belarus-133.html', 'https://www.tagesschau.de/ausland/europa/polen-belarus-lage-grenze-103.html', 'https://www.tagesschau.de/ausland/europa/belarus-migrationspolitik-lukaschenko-101.html', 'https://www.tagesschau.de/ausland/europa/polen-grenze-belarus-schleuser-101.html']",Debatte zu Belarus: Ampel-Parteien üben Einigkeit,de,5340,4,False
tagesschau,https://www.tagesschau.de/inland/bilanz-ein-jahr-groko-101.html,"['zuwander', 'flüchtl']",14.03.2019,14.03.2019,24.11.2020,['Alex Krämer'],['ARD-Hauptstadtstudio'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']","['https://www.tagesschau.de/inland/pflege-227.html', 'https://www.tagesschau.de/inland/familiennachzug-seehofer-101.html']",GroKo-Zwischenbilanz: Bau-Kindergeld und Pflegereform,de,2866,3,False
tagesschau,https://www.tagesschau.de/ausland/amerika/berittene-polizei-us-grenze-fluechtlinge-101.html,"['migrant', 'flüchtl', 'asyl']",21.09.2021,19.11.2021,11.01.2022,[],[],"['USA', 'Flüchtlinge', 'Berittene Polizei']",[],Grenze zu Mexiko: Kritik an berittener US-Polizei,de,3052,3,False
tagesschau,https://www.tagesschau.de/faktenfinder/bevoelkerungsaustausch-strache-101.html,"['migrant', 'einwander', 'zuwander', 'ausländer', 'migration']",30.04.2019,26.07.2020,23.11.2020,['Patrick Gensing'],['ARD-faktenfinder '],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']",[],"Österreich: Strache und der ""Bevölkerungsaustausch""",de,6219,8,False
tagesschau,https://www.tagesschau.de/investigativ/panorama/corona-afd-103.html,"['migrant', 'ausländer', 'asyl']",24.04.2020,13.05.2020,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']",[],Corona-Pandemie: Wo bleibt die AfD?,de,6875,0,False
tagesschau,https://www.tagesschau.de/ausland/europa/eu-innenminister-afghanistan-101.html,"['flüchtl', 'migration']",31.08.2021,03.09.2021,11.01.2022,['Jakob Mayr'],['ARD-Studio Brüssel'],"['EU-Innenminister', 'Afghanistan']","['https://www.tagesschau.de/ausland/asien/afghanistan-fluechtlinge-deutschland-101.html', 'https://www.tagesschau.de/inland/innenpolitik/terrorgefahr-afghanistan-debakel-101.html', 'https://www.tagesschau.de/ausland/asien/macron-kabul-101.html', 'https://www.tagesschau.de/ausland/europa/afghanistan-1053.html']",EU-Innenminister beraten über Afghanistan-Flüchtlinge,de,3354,2,False
tagesschau,https://www.tagesschau.de/ausland/seawatch-italien-101.html,"['migrant', 'geflücht', 'einwander', 'flüchtl']",20.05.2019,08.10.2019,24.11.2020,[],['tagesschau'],"['Nachrichten,Inland', 'Ausland', 'Wirtschaft', 'Sport', 'Kultur Reportage', 'Bericht', 'News', 'Tagesthemen', 'Aktuell', 'Neu', 'Neuigkeiten', 'Hintergrund', 'Hintergrund', 'Information', 'Politik', 'Innenpolitik', 'Aussenpolitik', 'Video', 'Audio']",[],"Italien beschlagnahmt  ""Sea-Watch 3""",de,3793,3,False
tagesschau,https://www.tagesschau.de/inland/start-koalitionsverhandlungen-101.html,"['migration', 'einwander']",22.10.2021,18.11.2021,10.01.2022,['Corinna Emundts'],['tagesschau.de'],"['Koalitionsverhandlungen', 'Ampel-Koalition']","['https://www.tagesschau.de/inland/koalition-verhandlungen-fdp-101.html', 'https://www.tagesschau.de/inland/innenpolitik/fdp-koalitionsverhandlungen-105.html', 'https://www.tagesschau.de/inland/fridays-for-future-ampel-101.html', 'https://www.tagesschau.de/inland/innenpolitik/koalitionsverhandlungen-finanzen-101.html', 'https://www.tagesschau.de/inland/walter-borjans-spd-koalition-finanzierung-101.html']",Auftakt der Gespräche: So laufen die Koalitionsverhandlungen,de,8724,4,False
